datee;PriceUSD;Percentage
2014-07-08;624.8943311;0.327420058
2014-07-09;621.9390918;-0.47291825
2014-07-10;616.5228498;-0.870863729
2014-07-11;634.4943781;2.914981716
2014-07-12;636.9239579;0.38291589
2014-07-13;629.8757504;-1.106601096
2014-07-14;619.1974591;-1.695301231
2014-07-15;621.9346014;0.442046761
2014-07-16;616.3518822;-0.897637655
2014-07-17;624.259275;1.282934794
2014-07-18;630.7501403;1.03977074
2014-07-19;629.1733644;-0.249984227
2014-07-20;625.2486762;-0.623784861
2014-07-21;621.3053314;-0.630684235
2014-07-22;619.8232645;-0.238540834
2014-07-23;619.7728168;-0.008139045
2014-07-24;602.8796455;-2.725703804
2014-07-25;601.5785143;-0.215819396
2014-07-26;594.7026072;-1.142977501
2014-07-27;591.5754442;-0.525836447
2014-07-28;587.493005;-0.690096125
2014-07-29;584.1123933;-0.575430108
2014-07-30;562.9146251;-3.629056412
2014-07-31;581.975562;3.386115057
2014-08-01;596.5067592;2.496874131
2014-08-02;589.7572615;-1.13150397
2014-08-03;586.7537367;-0.509281536
2014-08-04;587.6083355;0.145648629
2014-08-05;581.8819886;-0.974517638
2014-08-06;582.2483714;0.062965141
2014-08-07;586.0466335;0.652343968
2014-08-08;589.0244126;0.508112991
2014-08-09;588.9785213;-0.007791068
2014-08-10;589.373502;0.067061989
2014-08-11;573.4414839;-2.70321249
2014-08-12;568.3075202;-0.895289913
2014-08-13;548.3701753;-3.508196552
2014-08-14;505.1074997;-7.889319583
2014-08-15;500.3230601;-0.947212144
2014-08-16;521.7479629;4.282213726
2014-08-17;497.764659;-4.5967221
2014-08-18;468.9579182;-5.787220984
2014-08-19;486.7943507;3.803418559
2014-08-20;515.1203539;5.818884951
2014-08-21;519.3078521;0.81291648
2014-08-22;516.1593688;-0.606284563
2014-08-23;497.1257595;-3.687545058
2014-08-24;508.430742;2.274068935
2014-08-25;501.6102867;-1.341471852
2014-08-26;511.8523217;2.041831146
2014-08-27;510.1623238;-0.330172959
2014-08-28;506.2851517;-0.759987937
2014-08-29;508.8665719;0.509874764
2014-08-30;501.2757233;-1.491716895
2014-08-31;478.5114255;-4.541272741
2014-09-01;474.5414898;-0.829642825
2014-09-02;474.4306707;-0.023352881
2014-09-03;473.9592034;-0.099375378
2014-09-04;489.5552013;3.290578143
2014-09-05;478.7497829;-2.207191025
2014-09-06;480.6424918;0.395344084
2014-09-07;478.3655009;-0.473739001
2014-09-08;468.9754959;-1.962935235
2014-09-09;473.5120272;0.967327996
2014-09-10;477.7784176;0.901009936
2014-09-11;477.2706821;-0.106270086
2014-09-12;473.9972823;-0.685858128
2014-09-13;477.960974;0.836226672
2014-09-14;475.648064;-0.483911892
2014-09-15;472.6556297;-0.62912781
2014-09-16;464.1777545;-1.793668516
2014-09-17;456.3398913;-1.688547795
2014-09-18;426.880107;-6.455667124
2014-09-19;393.8938907;-7.727278857
2014-09-20;411.0413428;4.353317601
2014-09-21;400.4045307;-2.587771835
2014-09-22;400.8816222;0.119152365
2014-09-23;438.491801;9.381866557
2014-09-24;423.7000918;-3.373314895
2014-09-25;409.5377499;-3.342539258
2014-09-26;405.2982519;-1.035191006
2014-09-27;400.5993346;-1.159372703
2014-09-28;375.5499898;-6.252967158
2014-09-29;373.0645579;-0.661811205
2014-09-30;389.2640404;4.342273263
2014-10-01;382.9093659;-1.632484351
2014-10-02;372.525699;-2.711781896
2014-10-03;357.6657136;-3.98898262
2014-10-04;328.8261131;-8.063283515
2014-10-05;322.8262615;-1.824627458
2014-10-06;326.8035327;1.232015998
2014-10-07;333.5701949;2.070559681
2014-10-08;354.4073343;6.246703006
2014-10-09;361.7164249;2.062341798
2014-10-10;358.8903908;-0.781284424
2014-10-11;361.908377;0.840921418
2014-10-12;377.8712437;4.410748068
2014-10-13;391.9942089;3.737507275
2014-10-14;400.8805921;2.266967958
2014-10-15;394.6258799;-1.560243195
2014-10-16;382.3214763;-3.117992051
2014-10-17;382.2007896;-0.03156682
2014-10-18;391.2931771;2.378955706
2014-10-19;388.684498;-0.666681478
2014-10-20;381.1908586;-1.927949129
2014-10-21;385.2046335;1.052956777
2014-10-22;380.7787633;-1.148965994
2014-10-23;357.3447931;-6.15422194
2014-10-24;357.488434;0.040196711
2014-10-25;345.8112466;-3.266451781
2014-10-26;353.0819562;2.102508116
2014-10-27;350.0157119;-0.868422826
2014-10-28;354.6538051;1.325110006
2014-10-29;333.5993501;-5.936621769
2014-10-30;344.6093822;3.300375778
2014-10-31;337.1829126;-2.155039877
2014-11-01;324.371315;-3.799598712
2014-11-02;324.2485666;-0.037841938
2014-11-03;325.3618656;0.343347377
2014-11-04;329.657704;1.320326336
2014-11-05;338.8057653;2.775018226
2014-11-06;349.6899117;3.212503304
2014-11-07;342.1332881;-2.160949847
2014-11-08;345.7163326;1.047265654
2014-11-09;363.6100517;5.175838537
2014-11-10;365.5022539;0.520393265
2014-11-11;367.825467;0.635622081
2014-11-12;422.5914196;14.88911388
2014-11-13;421.9144717;-0.160189713
2014-11-14;398.3888828;-5.575914176
2014-11-15;377.9938407;-5.119380324
2014-11-16;390.2058235;3.230735912
2014-11-17;387.5010316;-0.693170571
2014-11-18;373.8645646;-3.519078884
2014-11-19;377.613398;1.002724993
2014-11-20;356.1812653;-5.675681208
2014-11-21;350.7488589;-1.525180299
2014-11-22;352.4555146;0.486574857
2014-11-23;367.7732423;4.346003115
2014-11-24;376.9942238;2.507246458
2014-11-25;376.75563;-0.063288451
2014-11-26;367.5302081;-2.448648737
2014-11-27;369.5302274;0.544178204
2014-11-28;377.8969319;2.264146189
2014-11-29;376.0763355;-0.481770631
2014-11-30;378.6903971;0.695088048
2014-12-01;379.111979;0.111326251
2014-12-02;382.9467963;1.011526296
2014-12-03;375.9160193;-1.835967058
2014-12-04;368.8455681;-1.880859244
2014-12-05;378.4283296;2.598041666
2014-12-06;375.1379512;-0.86948523
2014-12-07;376.6397931;0.4003439
2014-12-08;363.2156768;-3.564178972
2014-12-09;351.1068378;-3.333787542
2014-12-10;347.8813939;-0.918650264
2014-12-11;348.5930061;0.204555986
2014-12-12;353.1906125;1.31890379
2014-12-13;349.2429451;-1.117715847
2014-12-14;356.0797215;1.957599013
2014-12-15;347.0951815;-2.523182167
2014-12-16;328.6133203;-5.324724219
2014-12-17;320.2976134;-2.530544681
2014-12-18;313.5116512;-2.118642763
2014-12-19;318.2428887;1.509110575
2014-12-20;330.0657583;3.715045988
2014-12-21;320.9926701;-2.748872921
2014-12-22;331.8425845;3.380112815
2014-12-23;336.0841286;1.278179572
2014-12-24;323.0322978;-3.883501091
2014-12-25;318.9961444;-1.249458165
2014-12-26;329.2103419;3.201981505
2014-12-27;315.9684439;-4.022321394
2014-12-28;317.0104804;0.329791328
2014-12-29;313.0655316;-1.244422221
2014-12-30;310.4420041;-0.838012239
2014-12-31;320.6622873;3.292171495
2015-01-01;314.7764719;-1.835518409
2015-01-02;315.9427317;0.370504118
2015-01-03;285.6473098;-9.588896636
2015-01-04;263.3345748;-7.811288322
2015-01-05;275.0038515;4.431350022
2015-01-06;287.549521;4.56199774
2015-01-07;297.5355652;3.472808471
2015-01-08;284.3423919;-4.434150009
2015-01-09;292.5011146;2.869330395
2015-01-10;276.2305321;-5.56257108
2015-01-11;268.7555155;-2.706079085
2015-01-12;268.617232;-0.051453255
2015-01-13;224.1081178;-16.56971667
2015-01-14;175.6376406;-21.62816666
2015-01-15;212.3410114;20.89721242
2015-01-16;207.5952049;-2.234992908
2015-01-17;199.8248366;-3.743038386
2015-01-18;211.1325184;5.658796952
2015-01-19;216.8946949;2.729175282
2015-01-20;211.9198539;-2.293666533
2015-01-21;227.9042104;7.542642288
2015-01-22;233.6473828;2.519993994
2015-01-23;233.1328524;-0.22021663
2015-01-24;249.0821239;6.841280117
2015-01-25;254.5179413;2.182339412
2015-01-26;273.9522449;7.635730325
2015-01-27;264.7538045;-3.357680237
2015-01-28;235.7358404;-10.96035772
2015-01-29;233.9573735;-0.754432154
2015-01-30;228.8961899;-2.163293015
2015-01-31;217.332156;-5.052086669
2015-02-01;227.1113013;4.499631078
2015-02-02;240.0924199;5.715751955
2015-02-03;227.7756958;-5.129992918
2015-02-04;226.7811341;-0.436640817
2015-02-05;217.0111511;-4.308111029
2015-02-06;222.7249693;2.63296066
2015-02-07;228.6471274;2.658955623
2015-02-08;224.0359889;-2.016705203
2015-02-09;220.7684939;-1.458468815
2015-02-10;220.8881543;0.054201771
2015-02-11;219.4958597;-0.630316537
2015-02-12;222.5832279;1.406572411
2015-02-13;236.5553638;6.277263572
2015-02-14;257.6276958;8.907991613
2015-02-15;234.445803;-8.998214529
2015-02-16;235.0861268;0.273122308
2015-02-17;243.9057943;3.751674999
2015-02-18;235.9952323;-3.243285784
2015-02-19;241.8722539;2.49031371
2015-02-20;245.5307753;1.512584132
2015-02-21;245.5960026;0.026565856
2015-02-22;236.6906683;-3.626009468
2015-02-23;239.0660178;1.003567027
2015-02-24;239.8692621;0.335992672
2015-02-25;238.236111;-0.680850504
2015-02-26;237.0444024;-0.500221669
2015-02-27;255.1167744;7.624045041
2015-02-28;254.9484486;-0.065979916
2015-03-01;260.6513308;2.236876617
2015-03-02;276.3226137;6.012354829
2015-03-03;282.7059009;2.310085003
2015-03-04;273.4475365;-3.274910207
2015-03-05;276.2688092;1.031741841
2015-03-06;273.3181148;-1.068051924
2015-03-07;276.4033574;1.128810123
2015-03-08;275.3380339;-0.3854235
2015-03-09;290.130059;5.372314504
2015-03-10;292.3203831;0.754945588
2015-03-11;296.6933293;1.495942973
2015-03-12;295.8003448;-0.300978965
2015-03-13;285.9110263;-3.343241041
2015-03-14;283.6083063;-0.805397426
2015-03-15;287.270142;1.291159563
2015-03-16;291.3921181;1.434877989
2015-03-17;285.2483966;-2.108403463
2015-03-18;257.2861601;-9.802767255
2015-03-19;262.092948;1.868265219
2015-03-20;262.9664921;0.333295548
2015-03-21;261.1842975;-0.677726888
2015-03-22;268.8994158;2.953898234
2015-03-23;266.777993;-0.788928026
2015-03-24;246.835083;-7.475470436
2015-03-25;246.7191368;-0.046973157
2015-03-26;249.5329936;1.140510155
2015-03-27;247.3788983;-0.863250681
2015-03-28;253.231614;2.365891231
2015-03-29;242.9676143;-4.053206291
2015-03-30;248.3369345;2.209891346
2015-03-31;244.7124857;-1.459488443
2015-04-01;247.1858194;1.010710065
2015-04-02;253.6300704;2.607047216
2015-04-03;254.8331636;0.474349598
2015-04-04;253.9458486;-0.348194484
2015-04-05;261.1121362;2.821974681
2015-04-06;256.3673869;-1.817130884
2015-04-07;254.831898;-0.598940807
2015-04-08;245.8252104;-3.534364293
2015-04-09;243.8606362;-0.799175244
2015-04-10;235.8719006;-3.275943039
2015-04-11;237.4090678;0.651695751
2015-04-12;237.1410424;-0.112896035
2015-04-13;225.5056359;-4.90653426
2015-04-14;219.7572367;-2.549115528
2015-04-15;223.3139079;1.618454663
2015-04-16;228.4938153;2.31956326
2015-04-17;222.7850602;-2.498428724
2015-04-18;223.3980441;0.275145886
2015-04-19;223.2841353;-0.050989177
2015-04-20;224.8949036;0.721398438
2015-04-21;234.9393565;4.466287494
2015-04-22;233.8224188;-0.475415346
2015-04-23;235.9332937;0.902768408
2015-04-24;231.4585923;-1.896595972
2015-04-25;226.445993;-2.165657065
2015-04-26;220.5034068;-2.624284108
2015-04-27;227.3259904;3.094094407
2015-04-28;225.5493688;-0.781530332
2015-04-29;225.6692884;0.0531678
2015-04-30;236.327976;4.723144954
2015-05-01;232.7465827;-1.515433508
2015-05-02;235.5400771;1.200230059
2015-05-03;240.464249;2.090587678
2015-05-04;238.9766613;-0.618631532
2015-05-05;236.0233834;-1.235801811
2015-05-06;229.4812193;-2.771828794
2015-05-07;237.1306873;3.333374313
2015-05-08;244.3834728;3.058560487
2015-05-09;242.70595;-0.686430541
2015-05-10;240.7314839;-0.813521919
2015-05-11;242.2498372;0.630724855
2015-05-12;242.2090921;-0.016819486
2015-05-13;236.5502659;-2.336339267
2015-05-14;236.9489167;0.168526883
2015-05-15;237.4845023;0.226034214
2015-05-16;235.8121344;-0.704200862
2015-05-17;236.9636829;0.488333017
2015-05-18;232.8838496;-1.721712487
2015-05-19;231.9744468;-0.390496293
2015-05-20;234.1903063;0.955217038
2015-05-21;235.5538217;0.582225417
2015-05-22;240.3232037;2.024752519
2015-05-23;238.9632817;-0.565872107
2015-05-24;240.7117583;0.731692589
2015-05-25;237.0035432;-1.540520955
2015-05-26;236.7962613;-0.087459451
2015-05-27;237.2035964;0.172019263
2015-05-28;236.9568819;-0.104009593
2015-05-29;236.6465266;-0.130975452
2015-05-30;232.78877;-1.630176716
2015-05-31;229.4505479;-1.434013373
2015-06-01;223.2827019;-2.688093819
2015-06-02;225.320801;0.912788607
2015-06-03;225.2130634;-0.047815195
2015-06-04;223.5400769;-0.742846144
2015-06-05;224.7310719;0.532788146
2015-06-06;225.1605132;0.191091182
2015-06-07;223.4116859;-0.776702482
2015-06-08;228.7742914;2.400324528
2015-06-09;229.3705295;0.260622888
2015-06-10;228.5884874;-0.340951421
2015-06-11;229.5844117;0.435684371
2015-06-12;229.8112185;0.09879014
2015-06-13;233.0153445;1.394242651
2015-06-14;232.5071087;-0.2181126
2015-06-15;236.7909629;1.842461593
2015-06-16;251.4326768;6.183392192
2015-06-17;247.9693177;-1.377449897
2015-06-18;249.0124795;0.420681842
2015-06-19;244.8034842;-1.690274854
2015-06-20;245.5825132;0.318226243
2015-06-21;244.3002601;-0.522127187
2015-06-22;247.0178925;1.112414853
2015-06-23;244.1847633;-1.146932773
2015-06-24;240.4515453;-1.528849692
2015-06-25;242.3478577;0.788646373
2015-06-26;242.9679974;0.255888247
2015-06-27;251.5293267;3.523644855
2015-06-28;249.0582858;-0.982406682
2015-06-29;256.6502224;3.048256982
2015-06-30;263.8543569;2.806985481
2015-07-01;258.0426476;-2.202620173
2015-07-02;254.7471134;-1.277127723
2015-07-03;256.0870428;0.525984154
2015-07-04;260.5092396;1.72683348
2015-07-05;271.3024582;4.143123139
2015-07-06;269.1379401;-0.797824735
2015-07-07;266.4699191;-0.991321045
2015-07-08;270.5761429;1.540970876
2015-07-09;269.6803048;-0.3310854
2015-07-10;285.5587808;5.887888643
2015-07-11;293.9174538;2.927128689
2015-07-12;311.4818799;5.97597245
2015-07-13;292.6492238;-6.046148192
2015-07-14;287.7409515;-1.677186186
2015-07-15;285.9228854;-0.631841256
2015-07-16;278.5327493;-2.584660604
2015-07-17;280.0647247;0.550016275
2015-07-18;277.3546353;-0.967665394
2015-07-19;275.2819895;-0.747290853
2015-07-20;279.114393;1.392173739
2015-07-21;276.6524126;-0.882068601
2015-07-22;277.7643691;0.401932681
2015-07-23;276.8116286;-0.343003138
2015-07-24;289.3059763;4.513664333
2015-07-25;289.50764;0.069706008
2015-07-26;293.3148428;1.315061256
2015-07-27;294.4267618;0.37908721
2015-07-28;295.4101253;0.333992545
2015-07-29;289.8558364;-1.88019585
2015-07-30;288.2362607;-0.558752139
2015-07-31;284.5973244;-1.262483869
2015-08-01;281.6688463;-1.028990026
2015-08-02;282.4230064;0.26774709
2015-08-03;282.1850523;-0.08425451
2015-08-04;285.2866175;1.099124543
2015-08-05;282.3388869;-1.033252311
2015-08-06;278.9957487;-1.184087059
2015-08-07;279.4887151;0.176693156
2015-08-08;261.4502756;-6.454085097
2015-08-09;266.3420205;1.871003913
2015-08-10;264.9288252;-0.53059416
2015-08-11;271.4217361;2.450813295
2015-08-12;268.1438685;-1.207665852
2015-08-13;264.691628;-1.287458304
2015-08-14;266.3559416;0.628774537
2015-08-15;261.9368366;-1.659097553
2015-08-16;258.9308174;-1.147612262
2015-08-17;258.0093983;-0.355855318
2015-08-18;217.8858831;-15.55118358
2015-08-19;227.2182519;4.283145218
2015-08-20;235.5238831;3.65535389
2015-08-21;232.8006178;-1.156258649
2015-08-22;230.6391733;-0.928453098
2015-08-23;228.6730739;-0.852456818
2015-08-24;211.9559176;-7.310504929
2015-08-25;222.6550395;5.047805214
2015-08-26;226.1167002;1.554719234
2015-08-27;224.9398773;-0.520449356
2015-08-28;232.1708083;3.214606108
2015-08-29;229.8262002;-1.009863445
2015-08-30;229.0195725;-0.35097291
2015-08-31;230.6894661;0.729148872
2015-09-01;227.9555704;-1.185097751
2015-09-02;229.5021807;0.678470054
2015-09-03;227.1071216;-1.043588839
2015-09-04;231.1775634;1.792300399
2015-09-05;235.9030061;2.044074976
2015-09-06;240.8054722;2.078170254
2015-09-07;240.6336157;-0.071367363
2015-09-08;244.1749527;1.471671747
2015-09-09;238.7224632;-2.233025714
2015-09-10;238.7504772;0.011734977
2015-09-11;240.8450081;0.87728868
2015-09-12;236.3518322;-1.865588154
2015-09-13;230.5488373;-2.455235826
2015-09-14;230.948794;0.173480234
2015-09-15;230.39859;-0.238236349
2015-09-16;229.0432858;-0.588243274
2015-09-17;233.2026978;1.815993874
2015-09-18;233.1751309;-0.011821012
2015-09-19;232.2415681;-0.40036981
2015-09-20;231.3623238;-0.378590409
2015-09-21;226.773448;-1.983415332
2015-09-22;230.6263048;1.698989385
2015-09-23;230.1324378;-0.214141677
2015-09-24;234.3198685;1.819574321
2015-09-25;235.5382218;0.51995305
2015-09-26;234.5918144;-0.401806279
2015-09-27;233.2433098;-0.574830234
2015-09-28;240.0172653;2.904244323
2015-09-29;237.3362338;-1.117016127
2015-09-30;236.739848;-0.251283055
2015-10-01;238.2298139;0.629368407
2015-10-02;237.9370073;-0.122909279
2015-10-03;239.7358977;0.756036413
2015-10-04;239.5169249;-0.091339188
2015-10-05;240.9612138;0.603000784
2015-10-06;246.9404982;2.481430234
2015-10-07;243.7344868;-1.298293079
2015-10-08;243.029633;-0.28918923
2015-10-09;244.4488875;0.583984147
2015-10-10;245.9559243;0.616503857
2015-10-11;248.5281654;1.045813836
2015-10-12;246.0936373;-0.979578331
2015-10-13;250.4713007;1.778860844
2015-10-14;253.1423255;1.066399556
2015-10-15;254.693015;0.61257613
2015-10-16;262.7373632;3.158448705
2015-10-17;271.9309389;3.499150472
2015-10-18;263.4816774;-3.10713506
2015-10-19;264.3627282;0.3343879
2015-10-20;270.8322119;2.447199603
2015-10-21;268.0402177;-1.030894418
2015-10-22;275.4149565;2.751355305
2015-10-23;278.612778;1.161092197
2015-10-24;283.6111429;1.794018533
2015-10-25;286.0496935;0.859821843
2015-10-26;286.7033828;0.228523008
2015-10-27;295.5629138;3.090138278
2015-10-28;304.442097;3.004160134
2015-10-29;314.8794623;3.428358097
2015-10-30;328.4923212;4.323196805
2015-10-31;314.1195082;-4.375387809
2015-11-01;329.8542276;5.009150674
2015-11-02;364.616628;10.53871603
2015-11-03;400.9231052;9.957438696
2015-11-04;405.4816815;1.137020095
2015-11-05;384.341223;-5.213665492
2015-11-06;372.9754179;-2.957217286
2015-11-07;386.5045508;3.627352451
2015-11-08;372.4001297;-3.649225104
2015-11-09;380.4956444;2.173875347
2015-11-10;337.8305023;-11.21304347
2015-11-11;308.9221859;-8.557047478
2015-11-12;337.5229886;9.258254686
2015-11-13;337.2789582;-0.072300377
2015-11-14;333.0471175;-1.254700489
2015-11-15;319.9280216;-3.939111063
2015-11-16;331.132725;3.502257581
2015-11-17;335.8497861;1.424522773
2015-11-18;335.744505;-0.031347682
2015-11-19;326.2321455;-2.833213738
2015-11-20;321.9404755;-1.315526423
2015-11-21;325.9052312;1.231518247
2015-11-22;323.7169661;-0.671442137
2015-11-23;323.0125563;-0.217600507
2015-11-24;319.9613565;-0.944607185
2015-11-25;328.9604573;2.812558649
2015-11-26;356.2552925;8.297299744
2015-11-27;359.2688244;0.845891111
2015-11-28;356.5673226;-0.751944385
2015-11-29;371.7076125;4.246123783
2015-11-30;377.3898399;1.528681997
2015-12-01;362.5323758;-3.936900914
2015-12-02;359.2224041;-0.913014085
2015-12-03;361.2100681;0.553324046
2015-12-04;363.2416318;0.562432746
2015-12-05;389.3629588;7.191171032
2015-12-06;393.3191297;1.016062484
2015-12-07;395.3465883;0.515474166
2015-12-08;413.7986604;4.667315396
2015-12-09;417.6326712;0.92654017
2015-12-10;415.7299243;-0.455602989
2015-12-11;453.8614801;9.172194154
2015-12-12;435.8557224;-3.967236378
2015-12-13;434.4034664;-0.333196495
2015-12-14;442.9916897;1.977015361
2015-12-15;464.6178717;4.881848252
2015-12-16;454.1424924;-2.254622551
2015-12-17;456.2401346;0.46189076
2015-12-18;463.1757697;1.520172073
2015-12-19;461.3999079;-0.383409905
2015-12-20;442.1539901;-4.171201067
2015-12-21;437.6401295;-1.020879763
2015-12-22;435.268379;-0.541940804
2015-12-23;442.6657271;1.699491256
2015-12-24;455.878713;2.984867625
2015-12-25;455.7188258;-0.035072311
2015-12-26;418.2215316;-8.228164418
2015-12-27;422.7058945;1.072245833
2015-12-28;421.0528796;-0.39105556
2015-12-29;431.3400213;2.443194722
2015-12-30;426.043647;-1.227888459
2015-12-31;429.6771534;0.852848401
2016-01-01;434.6780064;1.163862907
2016-01-02;434.4398773;-0.054782888
2016-01-03;430.13618;-0.990631265
2016-01-04;433.4489711;0.770172613
2016-01-05;432.6695026;-0.179829344
2016-01-06;430.6778697;-0.460312768
2016-01-07;459.2089401;6.624689225
2016-01-08;454.1344237;-1.105056091
2016-01-09;449.8452162;-0.944479708
2016-01-10;448.5802162;-0.281207836
2016-01-11;449.033059;0.100950235
2016-01-12;441.7681572;-1.617899098
2016-01-13;432.3106452;-2.140831526
2016-01-14;429.8232247;-0.575378039
2016-01-15;367.8231999;-14.42454043
2016-01-16;388.0712046;5.504819892
2016-01-17;382.4820865;-1.440230039
2016-01-18;384.8651666;0.623056649
2016-01-19;378.161725;-1.741763645
2016-01-20;420.6229242;11.2283175
2016-01-21;409.2984597;-2.692307966
2016-01-22;381.0464594;-6.902542539
2016-01-23;386.3706026;1.39724253
2016-01-24;403.4469267;4.41967478
2016-01-25;391.9860973;-2.840727883
2016-01-26;391.1429351;-0.215100023
2016-01-27;394.6275304;0.89087516
2016-01-28;378.9009956;-3.985159054
2016-01-29;378.9999948;0.026127988
2016-01-30;377.2627791;-0.458368277
2016-01-31;366.3416876;-2.894823469
2016-02-01;371.2234351;1.332566739
2016-02-02;372.9276312;0.459075575
2016-02-03;368.0982066;-1.295003159
2016-02-04;389.7230812;5.874756857
2016-02-05;384.398414;-1.366269413
2016-02-06;374.6315555;-2.540816534
2016-02-07;375.1539176;0.139433548
2016-02-08;370.8143503;-1.156743156
2016-02-09;373.5116129;0.72738893
2016-02-10;379.0826116;1.491519561
2016-02-11;377.6391651;-0.380773604
2016-02-12;382.2944565;1.232735315
2016-02-13;389.5984325;1.91056289
2016-02-14;406.1506695;4.248537889
2016-02-15;399.2676186;-1.694703804
2016-02-16;407.0353095;1.945484797
2016-02-17;415.3241134;2.036384491
2016-02-18;421.289663;1.436360039
2016-02-19;419.6265285;-0.394772193
2016-02-20;440.1957601;4.901794844
2016-02-21;438.7186127;-0.335566022
2016-02-22;437.5352951;-0.26972131
2016-02-23;420.0325926;-4.000294989
2016-02-24;423.9951125;0.943383911
2016-02-25;424.0908703;0.022584634
2016-02-26;431.762242;1.808898104
2016-02-27;432.947846;0.274596506
2016-02-28;433.1022627;0.035666355
2016-02-29;437.7758726;1.079100776
2016-03-01;432.8078672;-1.134828515
2016-03-02;423.0797894;-2.247666574
2016-03-03;419.2688213;-0.900768166
2016-03-04;407.9901543;-2.690080078
2016-03-05;397.3144539;-2.616656367
2016-03-06;403.7051875;1.608482514
2016-03-07;413.2293662;2.359191557
2016-03-08;411.4259532;-0.436419351
2016-03-09;412.5407035;0.270947969
2016-03-10;416.3409287;0.921175816
2016-03-11;419.5119342;0.761636758
2016-03-12;410.2641633;-2.204411889
2016-03-13;411.8058825;0.375786946
2016-03-14;415.0269573;0.782182807
2016-03-15;415.2664003;0.057693365
2016-03-16;417.0241185;0.423274836
2016-03-17;418.6053638;0.379173598
2016-03-18;408.9015874;-2.31812042
2016-03-19;409.1244299;0.054497822
2016-03-20;412.0569538;0.716780458
2016-03-21;411.6017741;-0.110465258
2016-03-22;416.5816538;1.209878113
2016-03-23;417.3782995;0.191233987
2016-03-24;413.5602399;-0.914771951
2016-03-25;416.3732438;0.68019206
2016-03-26;416.8230967;0.108040764
2016-03-27;425.4549598;2.070869692
2016-03-28;422.9174468;-0.596423423
2016-03-29;415.8638288;-1.667847499
2016-03-30;412.7776978;-0.742101323
2016-03-31;415.9568112;0.77017568
2016-04-01;417.2006603;0.299033217
2016-04-02;419.7630567;0.61418801
2016-04-03;420.0735789;0.073975593
2016-04-04;419.5407279;-0.126847069
2016-04-05;422.5013644;0.705685129
2016-04-06;421.9071912;-0.14063225
2016-04-07;421.46722;-0.104281509
2016-04-08;418.6434605;-0.669983183
2016-04-09;418.7586354;0.027511432
2016-04-10;421.9544885;0.763173082
2016-04-11;423.273044;0.312487602
2016-04-12;427.4276646;0.981546222
2016-04-13;424.8725181;-0.59779623
2016-04-14;425.856595;0.231616971
2016-04-15;430.7244188;1.143066432
2016-04-16;432.216313;0.346368631
2016-04-17;429.3399687;-0.665487214
2016-04-18;429.6569337;0.073826095
2016-04-19;437.5687262;1.841420887
2016-04-20;442.6616533;1.16391479
2016-04-21;452.1647028;2.146797544
2016-04-22;448.1344213;-0.891330404
2016-04-23;453.914723;1.289858882
2016-04-24;463.3828714;2.085887056
2016-04-25;465.3160067;0.41717883
2016-04-26;469.6087645;0.922546785
2016-04-27;445.7411131;-5.082454425
2016-04-28;451.0600618;1.193282048
2016-04-29;457.0099652;1.319093387
2016-04-30;449.9004845;-1.555651135
2016-05-01;455.0107312;1.135861555
2016-05-02;444.9330612;-2.214820282
2016-05-03;451.6288504;1.504898101
2016-05-04;448.3679676;-0.722027128
2016-05-05;449.3360725;0.215917501
2016-05-06;461.6938624;2.75023321
2016-05-07;461.3618425;-0.071913425
2016-05-08;461.3788723;0.003691204
2016-05-09;463.4622317;0.451550668
2016-05-10;451.0796683;-2.671752412
2016-05-11;453.8963053;0.624421169
2016-05-12;455.6072559;0.376947477
2016-05-13;457.2419027;0.35878418
2016-05-14;458.1195248;0.19193826
2016-05-15;460.8577206;0.59770336
2016-05-16;455.2240773;-1.22242572
2016-05-17;453.545777;-0.368675643
2016-05-18;454.4861841;0.207345569
2016-05-19;437.7241871;-3.688120244
2016-05-20;442.3967992;1.067478617
2016-05-21;444.0782072;0.380067838
2016-05-22;440.5586688;-0.792549214
2016-05-23;444.2050573;0.827673744
2016-05-24;445.6744549;0.330792646
2016-05-25;450.5495272;1.093863959
2016-05-26;454.4337224;0.862101717
2016-05-27;471.8201173;3.82594734
2016-05-28;530.9105979;12.52394259
2016-05-29;527.5497124;-0.633041695
2016-05-30;533.493149;1.126611663
2016-05-31;530.9436928;-0.477879843
2016-06-01;537.6136788;1.256251109
2016-06-02;538.7712432;0.215315271
2016-06-03;570.1759883;5.82895718
2016-06-04;574.2662016;0.71735981
2016-06-05;575.137638;0.151747815
2016-06-06;585.857149;1.863816638
2016-06-07;578.4692407;-1.261042623
2016-06-08;583.0975853;0.800102119
2016-06-09;577.1016997;-1.028281676
2016-06-10;579.8149936;0.470158702
2016-06-11;605.449557;4.42116256
2016-06-12;670.3923743;10.72637953
2016-06-13;704.3217781;5.061126155
2016-06-14;684.9483194;-2.750654507
2016-06-15;695.0014684;1.467723732
2016-06-16;767.4200313;10.41991508
2016-06-17;750.0146339;-2.26804053
2016-06-18;758.2887801;1.103197968
2016-06-19;766.7671327;1.118090201
2016-06-20;722.4974524;-5.773549546
2016-06-21;669.6042047;-7.320890547
2016-06-22;594.8329746;-11.16648156
2016-06-23;627.6778556;5.521698091
2016-06-24;664.1269857;5.806980398
2016-06-25;668.8726841;0.71457696
2016-06-26;630.4342421;-5.746750148
2016-06-27;652.2448077;3.459609919
